NAME	delta	alpha	gamma	ductal	acinar	beta	PSC	endothelial	mast
SLC39A11	572.617777173466	414.582540927985	1	27.7565024923592	715.326908410661	27.7565024923592	1	1	1244.70374086159
SLC39A13	1	1	1	27.7565024923592	82.7216527704153	1	24.5659039198256	1	1
SLC39A14	40.7144889407375	1	37.069290925921	1	152.913899082335	28.8283668097774	3.0022539234545	1	1
SLC39A8	12.439529572962	1	1	1	212.225327818868	1	41.830524388837	1	1
SLC39A9	158.708523474531	5.94966791227096	6.33131190603896	1	1	318.911596440299	1	1	1
SLC40A1	44.2755636804153	1	37.069290925921	41.3626172641749	380.161907460608	74.2535009949923	1	1	1
SLC41A3	67.3994678589121	1	1	1	29.1068976045494	1	1	1	1
SLC43A1	1	1	1	1	82.7216527704153	44.5670751640499	1	1	1
SLC43A3	1	1	1	388.177382519507	1	1	3.97263006583609	1	1
SLC44A1	1	1	1	1	5.35801054179812	1	63.0450348627953	1	146.037743243871
SLC44A2	1	1	1	1	4.09386678904913	1	14.0731002434662	588.642807131131	913.206479637095
SLC46A3	1	1	1	1	1	331.186227544169	15.9808288955886	1	1
SLC4A1AP	1	1	32.8193044414522	1552.6268054412	1.69671814827155	79.8872805690276	1	1	1
SLC4A2	1	1	1	969.177381313156	137.298947713901	1	7.08342262315415	1	1
SLC4A4	1.27704539932424	1	1	81.6247355140697	1	1	1	1	1
SLC7A1	1	192.361961234603	1	1	161.072946601707	1	1	1	1
SLC7A14	47.1506205486241	1	1	1	1	483.744362234855	1	1	1
SLC7A2	32.7905170019453	1891.89314462132	67.7729861856929	27.7565024923592	27.1649354117453	1	1	1	1
SLC7A8	932.558532833123	787.228865873746	558.12771646505	1	70.1531517723884	1511.16735900434	1	1	1
SLC9A1	1	1	29.6474947644227	1	1	1	1	1	118.576290375744
SLC9A6	62.7890337819973	1	1	27.7565024923592	1	1	1	1	1
SLITRK6	115.325513150614	1	833.822405459099	1	1	1	1	1	1
SLK	1	1	1	1	1	1	315.96113983243	1	293.570976937446
SLTM	1	1	11.8733070288323	309.44623210013	173.982052814192	10.7180364516208	1	1	1
SMAD2	1	1	370.917874359465	1	198.629443660345	1	145.530770255827	1	1
SMARCA1	425.595075515867	70.1803832122012	202.847148096728	1	1	1	1	1	1
SMARCA2	2.80662038277471	1	25.9287408876174	1	1	1	15.0325456822097	121.783324436376	1
SMARCA5	29.916322109834	522.166737672825	40.4028416242975	1	1	28.8283668097774	22.1910246517418	1	1
SMARCC1	1	1	1	27.7565024923592	15.2306879662062	1	188.610742582664	1	1
SMARCC2	2.88516334895127	1	1	613.48653829629	1	1	1	283.820239895407	1
SMARCD1	1	1	1	170.971852939914	1	1	1	1	1225.05220765941
SMARCD3	9.78485483679192	1	22.5966196061289	1	1	1	409.734004702942	1	1
SMARCE1	38.0368731873501	7.4353472902976	1	1	5.64844848335004	346.623073397623	12.7549109423651	361.748182598578	1
SMC1A	14.6044003680757	1	1	1	1	1	1	1	835.772060782776
SMC3	9.78485483679192	1	30.1239085702716	123.660982085853	31.1783750884905	1	1	283.820239895407	1
SMC5	1	1	1	1	89.5474101256044	1	36.0224445533026	1	1
SMCO4	14.1775360560325	1	174.184800890732	1	7.31339372263386	46.9231782525714	1	1	1
SMG6	1	11.5863941062244	1	1	1	1	1	1	128.856609193765
SMG8	1	1	1	1	2.82073783058041	371.422310452947	1	1027.62615771055	1
SMIM11	1	1	25.0634392489032	1	26.2256098778256	1	153.877194228069	1	1
SMIM12	1	213.011080961169	1	1	1	1	1	1	741.339676738767
SMIM14	83.6839125465067	44.2033345464001	70.4047697693823	262.713296822847	676.851888237294	10.3319483231059	1	1	1
SMIM15	1	28.8809289914735	47.1973350041364	657.841221223464	44.1379121526649	1	1	1	1
SMIM20	7.26888202505288	1	1	1	232.615643507709	1	29.5507063907856	1	1
SMIM24	516.571796427677	348.245405983738	395.674959268116	27.7565024923592	1	37.0233358660027	1	1	1
SMIM3	1	1	1	1	25.6125070052356	1	715.326908410661	1	1
SMIM4	1	70.5644315789874	1	1	1.82950935132403	25.2018101086914	1	1	1
SMIM7	316.806941670092	14.0950267062446	28.3773370424799	1	1	931.440922177322	80.2766317705715	762.801299503242	1
SMPDL3A	5.40026815236344	1	1	270.416759146182	1	166.364171555966	1	1	1
SMYD2	1	1	1	1	11.0989420150932	1	1	1	668.935193646683
SMYD5	1	70.5644315789874	1	1	1	343.754449766743	1	1	1
SNAP23	5.94966791227096	1	1	1	161.072946601707	1	502.595909523224	1	383.024159219184
SNAP25	176.171002225773	45.5602561312417	636.807841793959	1	1	1101.76584530797	1	1	1
SNAP47	29.3551523846005	1	1	1	47.2162884366894	11.8563221762774	288.888226711137	1	1
SNORD17	1	1	1	1	1	1	6.57389745601257	1	287.064986338131
SNRNP200	24.1926269717024	1	1	1	392.800505025455	1	405.569829340437	1	1
SNRNP25	85.6179767995873	16.0424282463702	15.4667047046232	1	1.97624124011683	1	1	1	1
SNRNP27	1	1	31.2803342477458	27.7565024923592	1	403.0504219469	1	361.748182598578	1
SNRNP40	1	1	1	1	1.75596756647534	1	29.9858235187059	1	611.195193676196
SNRPA	1	1	1	1	1	1	7.44705554438836	1	343.07815411421
SNRPA1	1	10.035371689736	1	1	1	15.4286870878793	6.30728942293039	161.367674613117	1
SNRPB	31.824171082701	16.0424282463702	10.6668303017879	1	38.2993648076339	45.5602561312417	1	983.728136513225	1
SNRPB2	1	1	13.6722168627836	1	3.93714286986203	23.5606998617196	1	286.664050083811	347.76586656501
SNRPC	294.462283699937	1	25.5265088014397	577.28549680836	62.2328713686578	1	45.2886482368648	1	1
SNRPD1	209.841145604662	31.0810053147721	1	27.7565024923592	1	311.559847691929	1	1	1
SNRPE	1.82950935132403	1	6.88942500095832	302.074845163161	2.82073783058041	24.8675979694282	1	1	1
SNW1	1	1	32.0753566219517	583.937379802196	1	1	1	1	677.392221818415
SNX1	45.4383803994749	28.0219018008638	1	170.971852939914	283.119247526842	79.8872805690276	1	1	1
SNX10	228.149690327453	1	6.68521432155558	1	1	1	1	1	1
SNX11	1	487.896903172898	32.8193044414522	1	1	1	1	1	674.064112097749
SNX16	1	1	1	27.7565024923592	1	88.7228793776784	1	1	1
SNX17	41.8764750258732	1	524.778275345142	1	121.783324436376	1	24.7907124708337	508.351303119493	1
SNX2	346.521845315568	24.8291254598381	1	1	44.2755636804153	149.828011801697	1	1	1
SNX27	45.6995536313217	416.153041814462	40.4028416242975	1	45.1369146053964	1	47.1973350041364	1	1
SNX4	1	665.941532319992	136.509491996496	605.688750665412	37.9519492655037	128.535110777059	1	1	1
SNX9	1	1	1	213.294011653954	1	184.586894201833	594.617276967489	1	1
SOAT1	28.25221961992	1	1	277.684125853807	1	731.821595505428	37.0233358660027	1	1
SOD1	671.900600141938	5.94966791227096	6.68521432155558	1	154.849225174533	650.172130731155	169.592872067769	1	1
SOD2	1	1	1	634.855539874851	1552.6268054412	1	687.564618826379	1	1
SORBS1	1	1	1	1	158.159918530452	1	1	62.6866997335106	1
SORBS2	31.5878099835789	1	6.68521432155558	470.474118512896	29.9858235187059	1	1	137.411826661001	1
SORBS3	1	1	13.3793061056723	1	2.11657080860349	1	14.0731002434662	179.620623452185	1
SORL1	202.847148096728	1	1	41.3626172641749	1	14.1145447017043	1	1	1
SOS2	1	6.31814439403807	1	1	37.7163053598067	1	1	408.867370255175	258.769183540083
SOWAHC	1	74.6507111230795	1	919.360946416146	1	1	14.5393263886115	1	1
SOX4	2.93876896010994	36.5639572714536	436.624838392728	44382.1305079369	350.002282257365	1	1674.93494026829	4127.14545449088	1
SP1	1	1	1	27.7565024923592	2.75625544539085	1	186.396119759861	1	1
SP3	1	7.4902757744844	1	1	28.4998873075657	166.364171555966	1	1	346.521845315568
SPARC	1	1	1	1	1	1	1567.36152663068	2515.16841077253	1
SPATA13	322.610966102794	1	40.4028416242975	317.279758436289	72.6489541865783	1	1	1	1
SPATA20	1	263.081317411994	1	1	22.5966196061289	1	1	1	1
SPATA6	1	1	9.78485483679192	286.972278261282	1	1	1	1	1
SPATS2L	5.94966791227096	165.289952197072	1	1	1	1	5.69004314536108	1	359.388575299331
SPCS1	41.8764750258732	437.67041111645	11.461094137156	1	134.792059501243	286.214799056677	1	1	1
SPCS3	2.80662038277471	1	1	1	509.127907959277	13.6506461229437	2.74213766962519	1050.52456686594	141.698546766794
SPEN	1.92839501179648	1	1	41.3626172641749	1	1	310.159845662351	1	386.705950345431
SPG20	522.166737672825	3.84638052871252	863.37742533476	27.7565024923592	1	1	1	1	1
SPG7	189.596122431383	1	1	1	45.6767286586428	1	1	1	1
SPINK1	1	13.079658025263	1	27.7565024923592	7421.06215990852	1	1	1	1
SPINT1	6.30728942293039	41.5627654763966	370.917874359465	547.688056402077	284.784864520717	1	1	1	1
SPIRE1	1	22.9165356892644	1	1	1	340.359067304236	1	1	1
SPNS1	2.05350967128047	1	1	356.27686825849	1	37.8326923366447	67.8368345406018	653.800742394927	154.849225174533
SPON2	1	1	1	141.492346586633	1	1	2871.20903061136	1	1
SPOP	2.98859548155719	79.798346560733	1	1	216.145737247323	154.849225174533	32.3786523419705	1	1
SPP1	1	1	1	415.515431810701	1	1	1	1	188.220639358234
SPRED2	1	6.31814439403807	1	1	1	1	1	702.720604144528	1
SPRYD3	1.27704539932424	1	256.885274275368	1	1	1	295.584215623312	1	1
SPRYD4	44.5867066728786	218.452318134953	1	1	11.9334402178544	81.2020218498555	1	1	1
SPSB3	574.650658245968	1	1	1	425.595075515867	1	1	1	1
SPTAN1	1	186.199731886558	318.493403065291	424.242592122924	1	1	1	1	1
SPTB	63.1416970212685	1	1	27.7565024923592	1	350.369698143243	1	1	1
SPTBN1	1.27704539932424	1	47.1973350041364	325.269389758432	597.517592623644	1	36.0224445533026	1416.93761467584	365.927716364086
SPTSSB	1.92839501179648	1	30.8522636982101	1	1	308.177740218455	1	1	1
SQRDL	272.627746246554	1	37.4518299889154	1	1	1	1	1	1
SRA1	23.7661056389817	321.225386050286	1	1	82.7216527704153	357.176504093841	686.131864883642	1	1
SRBD1	62.7890337819973	1	1	1	1	1	1	446.722323901072	1
SRCAP	1	1	1	345.140623335956	1	1	72.7156984024611	1	1
SRD5A3	1	1	1	1	4.09386678904913	74.2535009949923	1	1	1
SRP54	342.298946699618	1	415.323002526078	1	1	1	31.0326720716642	1	1
SRP68	1	1	1	1	271.747681620511	318.911596440299	12.7549109423651	1	1
SRPK2	67.3994678589121	1	1	1	1	1	26.0405440761907	1	1
SRPRB	1	1	1	1	221.38869954585	174.387785237518	1	1	1
SRRM3	1	1	1	27.7565024923592	1	1	117.261232095392	1	1
SRRT	1	1	1	1583.46296232372	1.78748310164921	1	1	1	1
SRSF2	11.0989420150932	1	15.1086827334324	1	26.4407367503284	44.2755636804153	618.835285345326	1	1
SRSF4	44.936103003562	1	1	225.375316512243	1	1	1	1	1
SRSF7	67.3994678589121	28.0219018008638	44.2033345464001	1	1.69671814827155	1	1	853.877792377934	662.783243124159
SS18L2	2.14501511403773	1	15.1086827334324	592.959586600084	1	1	1	1	1
SSBP1	28.25221961992	1	37.8326923366447	1	85.6700857130082	1	1	1	1
SSBP2	1	634.510742592466	6.88942500095832	235.645963858367	1	1	1	1	243.523161564511
SSFA2	5.69004314536108	181.4223863495	117.476602169227	1	16.4517082445072	1	1	1	1
SSH3	82.6616591799888	1	1	1	1.72228426633574	1	1	1	1
SSNA1	22.9654157332304	1	37.4518299889154	1	30.5396476774434	30.4537143394185	1	1	514.271991889957
SSR2	1	605.688750665412	1	27.7565024923592	848.708897424246	1	1	1	1
SSR3	608.338205309098	11.8733070288323	292.656399754036	1	554.787679117177	1	349.224838359345	1	1
SST	88974.2562508222	15.4667047046232	9.78485483679192	325.269389758432	2.02621242813493	13.6506461229437	11.8563221762774	74.5607826984882	1
SSTR2	1050.52456686594	560.435093631509	12.9682633572984	1	1	1	1	1	1
SSU72	35.5489849572955	1	1	1	1.69671814827155	1	551.358914269672	1	1
SSX2IP	13.4241547771542	3.98971630068269	74.6227225214853	1	1	1	1	1	1
ST14	1	1	5.28585176096819	439.09126903563	85.6700857130082	1	1	1	1
ST3GAL5	1	40.4028416242975	1	1	1	315.612754256581	1	1	1
ST6GALNAC6	1	1	1	1	62.7890337819973	1	1020.45413666453	1	1
ST8SIA3	1	7.08342262315415	1	1	1	79.8872805690276	1	1	1
STAG1	1	5.94966791227096	1	1	1	389.064608540161	1	1	1
STAG3L4	11.461094137156	25.9512061698503	25.5265088014397	1	1	260.604156524068	1	1	1
STAM2	1	208.360210199035	1	1	1	1	29.7174184135053	1	1
STAP2	1	1	1	141.492346586633	11.9334402178544	1	1	609.946231563191	1
STARD13	1.29412880243573	432.216172448794	1	1	1	1	1	1	1
STARD3	1	1	1	1	27.5044468872743	1	70.2300730035794	1	1
STARD4	1	15.0325456822097	14.0950267062446	1	1	1	182.935155866424	1	406.909087791214
STARD4.AS1	1	1	1	1	1	1	2.88516334895127	1	146.037743243871
STARD7	414.856511118275	649.000033439386	28.3773370424799	1	32.3786523419705	495.477436937252	7.44705554438836	1	1
STAT1	7.26888202505288	1	244.190490102949	1	1	1	1	1	1
STAT2	7.26888202505288	23.7661056389817	30.1239085702716	187.782485244992	26.7728846301167	1	749.79085421249	1	1
STAT6	1	1	1	81.6247355140697	1	1	335.830901952488	1	1
STAU1	44.936103003562	1	1	36.8095495483691	254.509042541783	40.4428904447207	367.840164455907	1	1
STAU2	724.158046131123	1	1	141.492346586633	1	1	1	1	1
STIM1	1	245.027383598912	1	1	24.8675979694282	1	1	1	1
STIP1	12.1900789566587	1076.68281634411	31.2803342477458	1	41.7621119869275	32.0031450767516	121.471923290474	1	1
STK17B	1	1	1	1	1	1	27.1649354117453	1	596.355145116351
STK24	1.77872219599391	1	1	36.8095495483691	2.83460753447487	47.5801641390608	391.477378079481	1	1
STK38L	1	1	1	508.582305824874	2.98859548155719	1	2.88516334895127	1	1
STK4	338.661961595606	1	1	27.7565024923592	1	1	3.97263006583609	1	1
STMN1	44.5867066728786	240.464456611004	27.6652703516157	1	1	1	70.5104354015836	1	1
STMN2	686.131864883642	794.016124659369	122.81223456886	1	1	391.920021811003	1	1	1
STOM	31.5878099835789	1	1	1	1	1	1	1169.8579978106	1
STOML2	1	122.896825461629	1	70.5104354015836	419.42608598874	1	1	1	1
STON2	6.42199946682282	1	1	1	2.98859548155719	565.510827831922	1	1	1
STRAP	1	1	384.127829402943	36.8095495483691	202.847148096728	993.091758592681	11.461094137156	1	356.75375663622
STT3B	1	1	1	1	80.1331759724513	1	11.8563221762774	1	1
STX16	2.00595458073476	391.759605269499	1	1	40.1300439501802	24.042674718475	12.7549109423651	326.042285248761	1
STX1A	41.5627654763966	12.8440892905643	548.284341467594	369.163049351468	1	1	1	1	1
STX2	1	37.4980973150142	30.4537143394185	1	1	1	1	410.431222956432	1
STX3	1	1	25.0634392489032	1	184.247611531205	1	30.5881646093384	1	1
STX6	1	1	275.323443310499	2659.59745394362	1	1	6.57389745601257	1	1
STXBP1	74.5268364455796	516.951282963555	217.716714588256	1	1	12.439529572962	1	1	1
STXBP2	1	1	194.391124241334	141.492346586633	38.2993648076339	1	1	1	214.44054814689
STXBP3	2.1217325972441	38.0368731873501	1	1	1.74652821587246	40.6945032254781	121.471923290474	1	1111.53635497931
STYXL1	42.6451165526525	46.9937981067883	225.852438445892	1	1	145.570876656553	1	1	1
SUCLG1	142.018121951238	1	1	27.7565024923592	211.936238828258	15.8487172190994	6.69864306416378	1	1
SUDS3	1	1	5.28585176096819	62.1722431911048	7.31339372263386	1	1	692.579171026851	1
SUGP1	63.1416970212685	1	1	1	1	1	11.0989420150932	1	1
SULT1A1	1	1	1	141.492346586633	14.1145447017043	25.2018101086914	1	1	1
SUMF1	1	297.043371894438	1	1	1	353.896217076374	1	1	1
SUMF2	1	301.269288840425	1	1	27.1649354117453	31.6716036337106	1	531.076874395978	1
SUPT20H	24.5659039198256	1	1	1	1	1	26.4107727931744	1	186.396119759861
SUPT5H	6.87811326886608	47.2352494805324	405.847103170692	246.246619503805	13.1188390421162	1	36.4925935209242	1	1
SUPV3L1	1.96075891712899	1	1	141.492346586633	7.31339372263386	1	1	1	1
SURF4	322.610966102794	1773.12452607875	308.040577776988	116.268799900911	529.145538835355	790.683392810446	1	1	1
SUV420H1	176.171002225773	1	1	1	1	1	186.396119759861	1	1
SV2A	1	1	212.103278049274	36.8095495483691	1	1	1	1	1
SVIL	1	1	1	277.684125853807	1	1	30.8522636982101	1	1
SVIP	256.322945462552	1	415.323002526078	27.7565024923592	1	40.9160323040027	1	1	1
SWAP70	1	1	1	1	1	1	315.96113983243	1	498.801543812261
SYAP1	2.07956092476531	26.2703760849542	1	1	31.1783750884905	30.6896663125392	1	1	525.645294837277
SYBU	1	1	142.259606249334	27.7565024923592	337.400364708859	1	1	1	1
SYF2	1	325.600360751219	30.8522636982101	1	5.64844848335004	1	44.6491924679706	1	1
SYNCRIP	1.96075891712899	1	1	369.163049351468	35.4078428235693	1	1	1	1
SYNE1	1.72228426633574	1	1	1	1	1	6.57389745601257	465.195884790022	1
SYNE2	1	22.9165356892644	1	486.36619898692	128.491879303173	1	1	1	1
SYNE4	6.0719303069563	74.6507111230795	5.69004314536108	1	1	1	1	1	1
SYNGAP1	1	1	1	170.971852939914	1	1	12.7549109423651	1	1
SYNGR1	1	1	1	415.515431810701	3.93714286986203	1	1	1	1
SYNJ2	6.87811326886608	1	1	1	1	1	653.401618706843	1	1
SYNJ2BP	247.079802922031	38.3687610505675	1	27.7565024923592	1	269.793695214157	1	1	1
SYNRG	2.00595458073476	1	1	1	1	1	1	1	393.868868930435
SYPL1	1	136.509491996496	1	1	128.491879303173	1	1	1	1
SYS1	1	1	1	1	31.824171082701	174.387785237518	1	1	1
SYT11	438.714761877963	1416.93761467584	12.7080728031323	1	1	1	1	1	1
SYT17	11.0989420150932	1	1	1	1	1	1	153.877194228069	1
SYT7	11.0989420150932	1	263.430780147104	1	1	10.7180364516208	1	1	1
SZRD1	1	1	1	1	67.6233577713485	11.0989420150932	5.41017599187318	184.70127178676	1
TAB2	1	1	1	1	1	1	190.300347294304	1	327.499320081406
TACC1	1	315.124326572166	1	401.884064508116	317.84255741658	1	44.5474522989666	1	1
TACSTD2	1	1	1	332.366117470633	447.19200212065	1	1	1	136.135043598677
TADA3	261.750695788969	1	26.7728846301167	1	29.1068976045494	44.5670751640499	41.5627654763966	1	1
TAF12	24.5659039198256	171.175362101286	1	1	1	1	1	1	1
TAF1D	1	7.4902757744844	1	1	1	1	84.253685708593	1	1
TAF6	9.78485483679192	171.175362101286	1	27.7565024923592	1	15.8487172190994	1	1	1
TAF7	391.759605269499	1	467.381138220798	27.7565024923592	2.01205092861927	1	462.456073277694	1	1
TAF9	10.035371689736	1	16.3742588306442	757.42505764861	27.5044468872743	1	1	1	1
TAF9B	256.322945462552	1	381.807509639859	1	1	1	1	1	1
TALDO1	1	38.3687610505675	1	1	1.82950935132403	743.165076537837	28.25221961992	1	1583.46296232372
TANK	2.14501511403773	331.551114765803	6.33131190603896	1	1	1	308.551652761678	1	1
TAOK1	253.853288087653	14.6044003680757	29.6474947644227	1	13.6722168627836	1	1	1	1
TAOK3	2.06668270487119	1	1	27.7565024923592	74.2535009949923	45.1369146053964	262.494805244237	1	1
TAPT1	1.80894672454495	62.5870920550956	1	1	1	1	1	1	1
TAPT1.AS1	1.30957868145004	6.68521432155558	1	1	1.98259487912124	11.0989420150932	2.74213766962519	62.6866997335106	158.159918530452
TARDBP	11.461094137156	35.7510471799463	82.7216527704153	431.362058862291	1	1	32.8193044414522	1	1
TATDN3	1.27704539932424	1	1	1	1	196.113738716261	1	1	1
TAX1BP1	16.3742588306442	79.798346560733	70.4047697693823	1773.12452607875	134.792059501243	752.848733899971	24.2198999528456	1	1
TAZ	1.69671814827155	67.7465039028293	1	1	202.847148096728	1	1	1	1
TBC1D15	2.07956092476531	1	42.3800855077632	1	79.798346560733	1	634.855539874851	1	1
TBC1D16	1	1	1	1	2.98859548155719	1	79.9668532742834	1	1
TBC1D23	40.7144889407375	1	1	1	1	1	1	1	189.700916222695
TBC1D25	1	202.017404748052	1	1	1	1	136.509491996496	1	1
TBC1D4	1	6.0719303069563	1	1	1	88.7228793776784	1	519.024686973503	1
TBC1D8	1	1	5.28585176096819	1	1.85699271291315	70.1259308989372	1	1	546.480543031183
TBCB	559.825029112346	26.9411684976944	30.1239085702716	27.7565024923592	1	988.889082655143	1	1	1
TBCC	369.163049351468	14.6044003680757	882.4379212243	1	1	476.706048386674	26.8556484133205	1	1
TBCD	3.84638052871252	1	1	1	1.95145786500101	1	31.2803342477458	1058.7837737306	1
TBL2	1	213.011080961169	1	1	42.3344829767007	1	1	1	1
TBL3	1.95145786500101	122.896825461629	41.5627654763966	1	1	1	1	1	1
TBP	1	1	1	1	1	145.570876656553	26.0405440761907	1	1
TBPL1	1	1	37.8326923366447	1	1	1	140.824733818116	1	1
TBRG1	2.88516334895127	35.7510471799463	363.522121403535	1	2.10449169536043	79.8872805690276	1	1	288.646721583794
TBRG4	155.376117628764	44.8206494897175	1	36.8095495483691	24.8675979694282	1	1	1	1
TCEAL1	1	1	1	213.294011653954	29.1068976045494	1	1	1	1
TCEAL2	67.8368345406018	1	5.69004314536108	1	1	369.163049351468	1	1	1
TCEAL7	1	1	1	1	1	122.777000564972	1	446.722323901072	1
TCERG1	2.1217325972441	1	1	1	10.2617726557488	1	272.627746246554	283.820239895407	767.684411975746
TCF20	1	1	1	1	2.00595458073476	1	1	144.26653762353	1
TCF3	1	1	1	123.660982085853	10.2617726557488	1	1	1	1
TCF4	1	1	1	1	1	1	458.23530214247	379.972995716254	1
TCIRG1	1	1	1	200.252134490253	1	1	966.750765632098	1	1
TCN2	117.295593187143	1	1	27.7565024923592	1	1	1	1	1
TCOF1	1	165.289952197072	1	1	1	1	12.9682633572984	1	423.128282678375
TCP1	24.5659039198256	386.705950345431	1	1	1.87579298234742	440.541985455367	1	254.73778040654	1
TCTA	1	1	325.269389758432	1	29.1068976045494	1	1	1	1
TDP2	1	1	44.2033345464001	1	1	79.8872805690276	1	1	1
TDRD3	1.6696433958302	1	1	1	1	1	1	1	178.11437902961
TEAD2	1	1	1	1	1.6696433958302	1	604.189908779456	1	1
TERF2IP	480.679036398131	176.720119752772	1	1	44.1379121526649	200.851966015332	1	1	1
TES	6.30728942293039	1	25.9287408876174	123.660982085853	5.64844848335004	1	1	671.475621501276	1
TET2	1	6.57389745601257	1	1	297.792534701275	1	1	1	1
TEX264	1	1	37.8326923366447	1	29.4994442609647	486.777804552621	1	1	1
TFB2M	1	1	1	815.963941426763	1	1	1	326.042285248761	1
TFG	294.462283699937	1	1	41.3626172641749	2.07956092476531	1	1	1	1
TFPI	1.92839501179648	1	1	1	1	1	405.569829340437	559.276239649042	1
TFRC	1	1	486.99784002565	27.7565024923592	258.769183540083	1	1	1	1
TGIF1	1	1	1	317.279758436289	31.824171082701	1	1	1	1
THAP5	16.3742588306442	425.085989952324	47.1973350041364	1	30.2334060325089	713.63172982505	1	84.7917966193122	1
THBS1	1	1	1	1	1	1	2659.59745394362	2871.20903061136	1
THOC2	169.463852026562	15.4667047046232	1	424.242592122924	1	1	1	1	1
THOC5	1	1	1	1	42.3344829767007	1	277.489526772828	1	1
THRA	9.78485483679192	141.492346586633	7.44705554438836	1	1	11.8563221762774	1	1	1
THUMPD1	35.7510471799463	1	1	27.7565024923592	62.2328713686578	1	1	432.803496453326	1
THYN1	83.6839125465067	416.153041814462	1	1	1	1	1	117.476602169227	1
TIA1	1	1	1	200.252134490253	1	12.439529572962	22.5966196061289	1	1
TIAL1	1	366.683659448677	142.259606249334	1	1	302.345734686464	1	1	1
TIFA	1.74652821587246	1	263.430780147104	1	24.8675979694282	1	1	1	1
TIGD6	1.95145786500101	1	1	1	1	72.5823854431759	1	1	1
TIMM13	1	741.339676738767	565.510827831922	1	1	30.8522636982101	28.4107679928068	395.674959268116	1
TIMM17A	41.1860531244772	1	67.7729861856929	1352.32893267086	1	1	3.0022539234545	1	1
TIMM21	1	1	79.8577275241666	1	13.1188390421162	13.3793061056723	247.704900785526	1	1
TIMM22	3.84638052871252	425.085989952324	1	1	1	1	1	1	1
TIMM44	3.90197267825466	122.896825461629	1	27.7565024923592	1.80894672454495	15.0132027107676	15.9808288955886	1	272.538137981199
TIMM50	1	1	26.3528392915526	1	11.461094137156	1	1	269.793695214157	1
TIMP1	687.564618826379	2309.96695877654	446.097202763878	70.5104354015836	1	334.10893356178	44382.1305079369	1	1
TIMP2	1	1	1	286.972278261282	1.98259487912124	1	2266.48484184356	1	1
TIMP3	1	1	1	1	1	1	12.7549109423651	756.32904652258	972.701654948476
TINF2	1	256.322945462552	1	1	26.4407367503284	454.845818025644	1	1	1
TIPRL	1.92839501179648	141.492346586633	6.0719303069563	1	11.9334402178544	1	1	1	1
TJAP1	45.6995536313217	254.509042541783	1	1	1	1	1	1	1
TJP1	1	1	1	141.492346586633	1	1	22.9165356892644	1	1
TJP3	44.5867066728786	1	1	1	2.00595458073476	1	1	1	1
TK2	309.178376355172	26.4407367503284	1	1	440.541985455367	480.329465127065	82.0799593138302	1	1
TKT	67.8368345406018	1	421.695498540328	1	25.2018101086914	414.582540927985	829.497699712518	1	1
TLN1	6.42199946682282	62.5870920550956	25.9287408876174	1	1	1	45.2886482368648	1	184.586894201833
TM4SF1	1	1	288.258723994123	1	355.663110069668	1	1	1	1
TM4SF4	4741.471027635	2381.02030870019	8975.45363555524	1	1	1	1	67.6233577713485	170.390023695197
TM7SF2	1	1	1	1	378.846782632398	140.863932189114	1	1	1
TM9SF1	32.3786523419705	82.6616591799888	533.524043604104	1	1	40.4428904447207	1	1	1
TMA16	1	1	1	1	1	1	15.3197606236264	1	440.541985455367
TMA7	5.40026815236344	1	5.28585176096819	1	1	11.8563221762774	2.82073783058041	122.81223456886	1
TMBIM4	1	44.8206494897175	1531.46929829349	1	10.2617726557488	37.4518299889154	24.7907124708337	1	1
TMC4	14.6044003680757	1	1	141.492346586633	1	1	1	1	1
TMCC1	440.541985455367	1	1	27.7565024923592	36.9880027186466	1	1	1	1
TMCC3	1	1	1	235.645963858367	1	26.7286198790642	1	1	1
TMCO1	1	40.7611548951674	28.8283668097774	1	1	40.4428904447207	1	1	559.825029112346
TMCO3	2.06668270487119	23.5336202962478	384.127829402943	27.7565024923592	1	1	5.28585176096819	1	1
TMED1	22.5966196061289	36.2925931962503	1	62.1722431911048	15.2306879662062	1	1	496.05237025395	1
TMED3	377.669618956643	619.87930701241	1	81.6247355140697	1	1	322.079647897657	1	1
TMED4	1	26.4407367503284	660.11168464843	1	82.7216527704153	35.8619419309138	1	1	1
TMED7	1	1220.2235198009	24.5659039198256	41.3626172641749	161.68401403491	1	29.9858235187059	1	1
TMED9	1	38.0368731873501	44.6654485495628	1	508.351303119493	186.592714766636	2.88516334895127	1	1
TMEM106B	2.07956092476531	6.31814439403807	1	345.140623335956	45.6767286586428	62.3422499403468	1	1	1
TMEM106C	758.52265702567	1	481.479712397484	1	411.687394287606	1	41.1860531244772	1	1
TMEM109	414.856511118275	1	1	1	36.9880027186466	1	24.2198999528456	1	1
TMEM123	1	47.5083897781004	1	70.5104354015836	11.0989420150932	318.911596440299	24.2198999528456	533.524043604104	1
TMEM128	263.255990792175	1	16.3742588306442	41.3626172641749	28.4998873075657	1	1	1	521.867904325626
TMEM131	2.06668270487119	12.439529572962	1	1	28.25221961992	174.387785237518	1	1	1
TMEM144	1.99129761067568	1	671.475621501276	1	15.2306879662062	1	1	1	1
TMEM14A	42.3800855077632	13.6506461229437	424.242592122924	41.3626172641749	1	32.2131505562984	2.74213766962519	1	1
TMEM161A	335.830901952488	62.5870920550956	1	1	1.72228426633574	1	1	1	1
